Aron Price,2008,70.73523885695816,71.3322540755398,0.5970152185816318
Guy Boros,2008,72.25304582286314,71.35476632798618,-0.8982794948769595
Darron Stiles,2008,70.43865990813651,71.77179954555288,1.333139637416366
Marc Leishman,2008,70.39268805697377,70.62417673039623,0.2314886734224615
Greg Owen,2008,69.44462178029592,70.52422762696594,1.0796058466700202
Tommy Gainey,2008,70.50943755132279,71.27357985506234,0.764142303739547
Mark Brooks,2008,70.25897907767181,71.43272425981444,1.1737451821426248
David Peoples,2008,72.92523920726696,71.23470014933332,-1.6905390579336341
Brendon Todd,2008,70.07917445937112,72.67439223641419,2.595217777043075
Matt Weibring,2008,70.13534153626537,70.86227839370805,0.7269368574426807
Scott Piercy,2008,70.465499660147,70.89219601406712,0.4266963539201214
Webb Simpson,2008,69.52165923610056,70.92731422829122,1.4056549921906623
Vance Veazey,2009,71.16725414183489,72.30332868299932,1.136074541164433
Garrett Willis,2009,69.96077048928163,70.93965713312639,0.9788866438447599
Jeff Gove,2009,70.52834617613848,72.31716133246535,1.7888151563268622
Henrik Bjornstad,2009,70.25490688270165,71.7722950629366,1.5173881802349598
Rich Barcelo,2009,71.0741957580844,71.81091032535672,0.7367145672723154
Len Mattiace,2009,71.92184733525981,72.95109251638752,1.0292451811277061
Skip Kendall,2009,71.18163929748992,71.67451235892733,0.4928730614374075
Chris Smith,2009,70.49734171419992,73.63141983308687,3.134078118886947
Kevin Johnson,2009,71.00082897299197,72.8960185928948,1.8951896199028369
Matt Every,2009,70.82559149903172,70.8734892578413,0.047897758809583024
Alex Prugh,2009,70.81506075765338,71.09221071614195,0.2771499584885646
Michael Sim,2009,69.20376203002922,70.82858062674876,1.6248185967195354
Josh Teater,2009,70.42472467173559,71.23900378809691,0.8142791163613197
Justin Bolli,2009,70.1109307774354,73.00669807356077,2.8957672961253706
Guy Boros,2009,71.40273130629075,72.52897067260916,1.1262393663184156
Craig Bowden,2009,70.47722176278016,72.12873031192683,1.6515085491466692
Michael Clark II,2009,71.68452418293039,71.97634634696308,0.2918221640326948
Omar Uresti,2009,70.61471535495757,71.56079984684622,0.9460844918886551
Steve Wheatcroft,2009,70.6936171478683,71.45889490455176,0.7652777566834601
Brian Stuard,2009,70.64212737912352,71.46581705982115,0.8236896806976262
Brenden Pappas,2009,71.59400874904009,71.88622626026002,0.2922175112199312
Fran Quinn,2009,71.04905302130777,72.18678031364625,1.1377272923384822
Cameron Percy,2009,69.83267207718205,71.59063510557843,1.7579630283963752
Garth Mulroy,2009,70.47248063075955,71.7613413669873,1.2888607362277469
Chad Collins,2009,69.82290613107548,70.59089047310967,0.7679843420341825
Roger Tambellini,2009,70.42354970891901,71.9781616485733,1.5546119396542935
Kris Blanks,2009,69.994954515858,71.23058419363213,1.2356296777741278
Mark Brooks,2009,71.77726510583791,71.74532345352617,-0.03194165231174395
Craig Barlow,2009,70.72465459872691,71.67286266448528,0.9482080657583651
Chris Tidland,2009,69.89193685816178,71.11561723959237,1.223680381430583
Derek Lamely,2009,70.04265327185315,71.62292658111885,1.5802733092656922
Paul Stankowski,2009,72.174925268755,70.38744897315762,-1.7874762955973864
Blake Adams,2009,70.2354223023266,71.10439287935216,0.8689705770255642
Mathias Gronberg,2009,70.61647189505878,71.50463072302604,0.8881588279672599
Marco Dawson,2009,70.89987346429479,70.93462950646399,0.03475604216920658
Tom Gillis,2009,69.77399622380231,70.51403886898771,0.7400426451853974
Brent Delahoussaye,2009,71.44485591290442,72.0417477072,0.5968917942955869
Troy Merritt,2009,71.31181171380469,71.51833981999896,0.20652810619426987
Jerod Turner,2009,70.47830465735683,72.3053644500731,1.8270597927162697
Martin Flores,2009,71.1178406146532,71.99748684571959,0.8796462310663884
